AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,DAYS_BIRTH,DAYS_EMPLOYED,CNT_FAM_MEMBERS,NAME_CONTRACT_TYPE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_RATING_CLIENT,REG_REGION_NOT_WORK_REGION,FLAG_OWN_CAR,FLAG_OWN_REALTY
49630.0,261360.00000000003,11856.0,-19804.0,-30.400000000000002,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0
174930.0,1428570.0,67899.0,-18336.0,-633.0,2.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
141820.0,1211355.0,63453.0,-19830.0,-950.0,2.0,0.0,3.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0
50680.0,249480.00000000003,11414.0,-22476.0,-1677.0,2.0,0.0,3.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0
82950.0,337365.0,17160.0,-14719.0,-369.20000000000005,1.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0
50190.0,216270.0,11089.0,-19704.0,-3855.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0
67900.0,531495.0,24609.0,-23227.0,-3151.0,4.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0
115639.99999999999,701730.0,37258.0,-11348.0,-1188.0,1.0,1.0,1.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0
130059.99999999999,602100.0,28327.0,-11478.0,-2120.0,3.0,0.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0
123059.99999999999,974700.0000000001,61620.0,-20595.0,-2097.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0
151620.0,854820.0,51649.0,-12640.0,-827.0,1.0,1.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0
349370.0,2160675.0,133445.0,-19075.0,-1962.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0
88130.0,661905.0,32461.0,-11347.0,-372.0,3.0,0.0,0.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0
102340.0,405675.0,26156.0,-13579.0,-5802.0,2.0,0.0,3.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0
93730.0,734805.0,33826.0,-18505.0,-524.4,2.0,0.0,1.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0
109970.0,509760.00000000006,28626.0,-21866.0,-1054.4,1.0,0.0,0.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0
87920.0,506655.00000000006,28197.0,-18253.0,-77.60000000000001,3.0,1.0,3.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0
51310.0,396090.0,18252.0,-14315.0,-1234.4,2.0,0.0,2.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0
194950.0,1066365.0,47476.0,-22687.0,-1356.4,1.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0
76160.0,545805.0,23413.0,-11381.0,-922.0,3.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0
203420.0,1378755.0,59254.0,-16575.0,-395.0,2.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0
179900.0,1093770.0,69446.0,-16940.0,-15.200000000000001,2.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,1.0,1.0
92470.0,422820.0,23816.0,-14358.0,-1566.8000000000002,1.0,0.0,3.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0
121519.99999999999,636255.0,34320.0,-12187.0,-36.0,4.0,0.0,3.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0
75740.0,441990.0,22269.0,-11223.0,-415.6,1.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0
104090.0,506520.00000000006,22477.0,-22616.0,-1814.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0
40950.0,228555.00000000003,12610.0,-18033.0,-134.0,4.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0
44730.0,297000.0,18681.0,-18602.0,-792.0,2.0,0.0,3.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0
71120.0,270675.0,14794.0,-16302.0,-972.0,2.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0
195370.0,1150605.0,61074.0,-16749.0,-249.60000000000002,2.0,0.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0
116269.99999999999,572130.0,35828.0,-9139.0,-73.2,1.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0
152810.0,689310.0,43862.0,-19113.0,-1340.0,5.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0
60059.99999999999,217080.0,9919.0,-13321.0,-2009.0,1.0,1.0,3.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0
155680.0,1279395.0,51831.0,-9565.0,-1138.0,3.0,0.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0
50260.0,263790.0,11076.0,-12600.0,-1738.0,3.0,0.0,3.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0
70910.0,299970.0,17758.0,-7891.0,-439.6,2.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0
233449.99999999997,1992060.0000000002,86541.0,-19444.0,-81.2,2.0,1.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0
31499.999999999996,153630.0,7072.0,-23308.0,-28.8,1.0,1.0,3.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0
395710.0,2276775.0,93756.0,-16518.0,-962.0,4.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0
138250.0,925425.0000000001,44551.0,-9587.0,-846.0,3.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0
127539.99999999999,603585.0,29094.0,-16435.0,-288.0,2.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0
222950.0,1036530.0000000001,52676.0,-14447.0,-340.40000000000003,2.0,0.0,3.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0
75880.0,426330.0,21762.0,-12608.0,-1446.4,3.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0
116479.99999999999,421470.0,23933.0,-7816.0,-496.40000000000003,3.0,1.0,3.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0
94500.0,520830.00000000006,21697.0,-20429.0,-696.0,4.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0,0.0,1.0
85190.0,435510.0,27508.0,-8367.0,-225.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0
81760.0,335070.0,17368.0,-21965.0,-281.0,5.0,0.0,3.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0
137480.0,1051920.0,48100.0,-21651.0,-1553.0,4.0,0.0,3.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0
132860.0,748035.0,46956.0,-9348.0,-188.4,3.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0
76370.0,311310.0,16354.0,-16813.0,-5646.0,4.0,0.0,3.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0
79380.0,518400.00000000006,24206.0,-19468.0,-6767.0,4.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0
225820.0,1475415.0,85592.0,-12021.0,-5446.0,1.0,0.0,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0
123689.99999999999,620055.0,30875.0,-14884.0,-55.0,3.0,0.0,1.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0
87150.0,674460.0,33085.0,-21232.0,-887.0,2.0,0.0,3.0,3.0,1.0,3.0,2.0,1.0,0.0,0.0
151340.0,952425.0000000001,50024.0,-21477.0,-477.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
55580.0,470070.00000000006,19162.0,-15636.0,-1161.0,2.0,0.0,3.0,3.0,3.0,0.0,3.0,0.0,1.0,1.0
76510.0,363825.0,16172.0,-12384.0,-1595.2,1.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0
235479.99999999997,1192050.0,69550.0,-20522.0,-887.6,2.0,0.0,0.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0
397810.0,2954745.0,141778.0,-20354.0,-1598.4,2.0,0.0,1.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0
193270.0,880875.0,54639.0,-22036.0,-5412.0,3.0,0.0,3.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0
55650.0,325485.0,20917.0,-9329.0,-560.8000000000001,2.0,0.0,3.0,3.0,2.0,0.0,3.0,1.0,0.0,1.0
245349.99999999997,1704645.0,90103.0,-18075.0,-2752.0,1.0,0.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,1.0
78540.0,460620.00000000006,29094.0,-13217.0,-245.0,3.0,0.0,3.0,0.0,2.0,3.0,3.0,0.0,0.0,1.0
138670.0,917190.0000000001,59826.0,-10160.0,-115.60000000000001,1.0,0.0,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0
77350.0,385965.0,20280.0,-21301.0,-687.0,3.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,1.0,1.0
32549.999999999996,187380.0,7982.0,-9566.0,-1020.0,2.0,0.0,1.0,3.0,1.0,0.0,3.0,0.0,1.0,1.0
63699.99999999999,365985.0,23413.0,-21159.0,-1143.2,1.0,0.0,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0
137130.0,1010070.0000000001,43212.0,-19554.0,-14.4,3.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0
122779.99999999999,505710.00000000006,30342.0,-10373.0,-831.2,2.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0
149800.0,1023705.0000000001,54236.0,-18542.0,-37.2,3.0,0.0,1.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0
104090.0,752490.0,36868.0,-11447.0,-248.0,1.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0
189210.0,1255365.0,69264.0,-19682.0,-3949.0,2.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0
129079.99999999999,992385.0000000001,49062.0,-13657.0,-1930.0,3.0,0.0,1.0,3.0,1.0,3.0,3.0,0.0,0.0,1.0
116409.99999999999,423360.0,17979.0,-15532.0,-4388.0,1.0,0.0,2.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0
49840.0,252045.00000000003,11128.0,-23467.0,-1125.0,1.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0
95900.0,575505.0,30966.0,-15069.0,-1282.8000000000002,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0
55510.0,254610.00000000003,14833.0,-21582.0,-2462.0,3.0,0.0,3.0,3.0,1.0,0.0,3.0,0.0,1.0,1.0
53130.0,201555.0,11232.0,-8247.0,-252.0,2.0,0.0,3.0,3.0,2.0,3.0,3.0,0.0,0.0,1.0
195090.0,1059885.0,55536.0,-12470.0,-357.0,3.0,0.0,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0
112840.0,901530.0000000001,50986.0,-23009.0,-4457.0,2.0,0.0,3.0,3.0,1.0,3.0,3.0,0.0,0.0,1.0
109900.0,552150.0,27963.0,-13926.0,-365.6,2.0,0.0,0.0,3.0,3.0,0.0,3.0,1.0,1.0,0.0
226800.0,1500255.0,98111.0,-22458.0,-49.2,2.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0
92050.0,711315.0,38584.0,-10552.0,-265.6,2.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0
204400.0,899100.0000000001,54002.0,-9107.0,-2532.0,2.0,1.0,3.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0
123339.99999999999,485595.00000000006,22945.0,-20091.0,-1011.0,1.0,0.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0
170730.0,1151955.0,68666.0,-12973.0,-202.0,2.0,1.0,3.0,3.0,1.0,0.0,3.0,0.0,1.0,1.0
135030.0,1145610.0,72995.0,-14924.0,-328.8,1.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
83020.0,422685.0,19851.0,-10517.0,-2729.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0
165690.0,1233225.0,53053.0,-21672.0,-1573.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0
123759.99999999999,945135.0000000001,56810.0,-14455.0,-26.0,1.0,0.0,1.0,3.0,2.0,3.0,2.0,0.0,1.0,0.0
155190.0,1197045.0,56290.0,-14653.0,-656.0,3.0,0.0,3.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0
484889.99999999994,2934225.0,130559.0,-17863.0,-81.60000000000001,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
73220.0,630045.0,40079.0,-16029.0,-324.0,4.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0
147980.0,1073655.0,49244.0,-19243.0,-1880.8000000000002,2.0,0.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0
164500.0,1408455.0,73242.0,-10538.0,-3963.0,2.0,0.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0
114799.99999999999,816750.0,41860.0,-11557.0,-2821.0,2.0,0.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0
92330.0,798255.0,37349.0,-18459.0,-122.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0
155120.0,935550.0000000001,48633.0,-10980.0,-236.0,2.0,0.0,0.0,3.0,1.0,3.0,3.0,0.0,1.0,1.0
87500.0,366660.0,22880.0,-21019.0,-1018.0,2.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0
46900.0,198180.0,9841.0,-16014.0,-39.6,2.0,0.0,1.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0
51170.0,315630.0,16835.0,-16752.0,-947.0,2.0,0.0,0.0,3.0,1.0,0.0,3.0,1.0,1.0,1.0
133840.0,777330.0,45786.0,-17993.0,-148.4,3.0,0.0,3.0,3.0,3.0,0.0,2.0,0.0,1.0,0.0
56980.0,273915.0,14482.0,-19296.0,-650.0,2.0,0.0,3.0,3.0,1.0,0.0,3.0,0.0,1.0,0.0
56210.0,404730.0,22607.0,-17298.0,-80.80000000000001,3.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,1.0,0.0
54110.0,451710.00000000006,21203.0,-23620.0,-394.0,4.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0
87570.0,748845.0,31473.0,-22823.0,-2077.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0
104720.0,716715.0,43641.0,-16671.0,-3319.6000000000004,4.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0
196630.0,1524555.0,80470.0,-18249.0,-711.6,1.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
68530.0,305370.0,18980.0,-15908.0,-2067.0,1.0,0.0,3.0,3.0,4.0,0.0,3.0,0.0,0.0,0.0
72660.0,585360.0,33449.0,-15057.0,-473.20000000000005,5.0,0.0,2.0,3.0,4.0,0.0,3.0,0.0,0.0,1.0
119139.99999999999,662580.0,37921.0,-10500.0,-1090.8,2.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0
97860.0,577260.0,34424.0,-14225.0,-917.0,4.0,0.0,3.0,2.0,3.0,0.0,3.0,0.0,1.0,1.0
123899.99999999999,961065.0000000001,62166.0,-14981.0,-5332.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0
70840.0,396495.0,22113.0,-14727.0,-1452.4,1.0,0.0,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0
188720.0,747495.0,45903.0,-21217.0,-3486.0,4.0,0.0,3.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0
161490.0,596295.0,25688.0,-22075.0,-479.0,2.0,0.0,3.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0
185850.0,839430.0,49673.0,-18584.0,-311.20000000000005,1.0,0.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0
186410.0,1147365.0,55042.0,-15915.0,-199.0,1.0,0.0,3.0,3.0,2.0,0.0,3.0,0.0,0.0,1.0
52080.0,191160.0,9685.0,-15244.0,-237.20000000000002,3.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0
136150.0,1032210.0000000001,54639.0,-21404.0,-905.0,1.0,0.0,2.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0
140910.0,1082430.0,61204.0,-13172.0,-1806.0,2.0,0.0,1.0,3.0,0.0,0.0,3.0,1.0,0.0,1.0
162120.0,1363230.0,66313.0,-15396.0,-5029.0,2.0,0.0,3.0,3.0,3.0,0.0,3.0,1.0,1.0,1.0
202580.0,920295.0000000001,59423.0,-17275.0,-482.8,4.0,0.0,1.0,3.0,1.0,0.0,3.0,0.0,1.0,1.0
279090.0,1280745.0,68536.0,-8760.0,-1385.0,1.0,0.0,1.0,3.0,4.0,0.0,2.0,0.0,1.0,1.0
85610.0,668925.0,40612.0,-19274.0,-962.4000000000001,2.0,0.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0
159250.0,1127790.0,63999.0,-17030.0,-224.4,2.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0
122359.99999999999,623025.0,39819.0,-12357.0,-244.8,2.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0
148820.0,638685.0,38974.0,-18795.0,-1040.0,3.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0
39200.0,174015.0,10907.0,-17341.0,-776.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0
306180.0,1122255.0,71006.0,-12019.0,-475.20000000000005,3.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0
99120.0,826065.0,49153.0,-19937.0,-223.0,2.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0
98560.0,575910.0,36231.0,-17382.0,-458.0,2.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0
150570.0,1158435.0,63011.0,-8505.0,-750.0,2.0,0.0,0.0,3.0,0.0,2.0,3.0,0.0,1.0,1.0
82740.0,512460.00000000006,23569.0,-9397.0,-80.0,1.0,0.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,1.0
195510.0,1310715.0,54860.0,-14104.0,-781.0,3.0,0.0,2.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0
46830.0,231525.00000000003,11453.0,-21391.0,-400.40000000000003,2.0,0.0,3.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0
157290.0,817965.0,35854.0,-10962.0,-489.0,2.0,1.0,3.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0
222740.0,1721115.0,89076.0,-17838.0,-1809.6000000000001,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
99470.0,839700.0,40274.0,-10177.0,-1040.8,1.0,0.0,3.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0
64119.99999999999,492750.00000000006,24050.0,-9438.0,-81.60000000000001,2.0,0.0,3.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0
49980.0,362340.0,16991.0,-20430.0,-1026.0,4.0,0.0,1.0,3.0,1.0,0.0,3.0,1.0,1.0,0.0
73220.0,417150.0,25103.0,-14264.0,-2157.0,2.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0
92680.0,546615.0,23309.0,-11427.0,-488.0,2.0,0.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0
100170.0,459405.00000000006,28769.0,-12736.0,-2615.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0
92820.0,687825.0,29783.0,-17728.0,-867.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0
145810.0,568080.0,29913.0,-13763.0,-36.0,3.0,0.0,3.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0
34020.0,266490.0,14157.0,-13762.0,-2435.0,1.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0
124179.99999999999,850500.0,49491.0,-20618.0,-1416.4,3.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
58729.99999999999,504225.00000000006,30589.0,-22427.0,-132.4,3.0,1.0,2.0,3.0,1.0,1.0,3.0,0.0,1.0,0.0
153930.0,980640.0000000001,57252.0,-17090.0,-1819.0,3.0,0.0,3.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0
233449.99999999997,1961685.0000000002,99385.0,-8903.0,-2329.0,2.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0
214550.0,1001295.0000000001,43394.0,-10637.0,-873.0,5.0,0.0,1.0,3.0,3.0,0.0,3.0,0.0,0.0,1.0
119279.99999999999,957150.0000000001,39585.0,-8638.0,-34.4,1.0,0.0,3.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0
126979.99999999999,557955.0,28145.0,-17580.0,-589.2,2.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0
176330.0,1410075.0,59215.0,-23244.0,-1888.0,3.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0
